path,workspace,filename,file_type,size_bytes,rows,columns,column_names,has_original_timestamp,timestamp_parse_status,timestamp_start,timestamp_end,timestamp_interval_distribution,duplicate_timestamps,missing_timestamps,per_column_missing_ratio,suspected_normalized,contains_original_power_units,contains_missing_mask,contains_isolation_forest,is_sliding_window_array,maps_to_original_timestamps,source_references,in_git_master,lineage_level,notes
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\gfnode_benchmark_20260319_110739\preds_Sanyo_H144.npy,PVforecast16,preds_Sanyo_H144.npy,npy,2060480,3577,"{""preds_Sanyo_H144"": [3577, 144]}","[""preds_Sanyo_H144""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Sanyo_H144"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\gfnode_benchmark_20260319_110739\preds_Sanyo_H24.npy,PVforecast16,preds_Sanyo_H24.npy,npy,345824,3601,"{""preds_Sanyo_H24"": [3601, 24]}","[""preds_Sanyo_H24""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Sanyo_H24"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\gfnode_benchmark_20260319_110739\preds_Sanyo_H48.npy,PVforecast16,preds_Sanyo_H48.npy,npy,690560,3596,"{""preds_Sanyo_H48"": [3596, 48]}","[""preds_Sanyo_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Sanyo_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\gfnode_benchmark_20260319_110739\preds_Sanyo_H72.npy,PVforecast16,preds_Sanyo_H72.npy,npy,1034336,3591,"{""preds_Sanyo_H72"": [3591, 72]}","[""preds_Sanyo_H72""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Sanyo_H72"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\gfnode_benchmark_20260319_110739\preds_Sanyo_H96.npy,PVforecast16,preds_Sanyo_H96.npy,npy,1377152,3586,"{""preds_Sanyo_H96"": [3586, 96]}","[""preds_Sanyo_H96""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Sanyo_H96"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\gfnode_benchmark_20260319_110739\target_scaler_Hanwha.pkl,PVforecast16,target_scaler_Hanwha.pkl,pkl,719,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,[],NO,UNKNOWN,Pickle was not deserialized during the read-only security-conscious audit.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\gfnode_benchmark_20260319_110739\target_scaler_Qcells.pkl,PVforecast16,target_scaler_Qcells.pkl,pkl,719,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,[],NO,UNKNOWN,Pickle was not deserialized during the read-only security-conscious audit.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\gfnode_benchmark_20260319_110739\target_scaler_Sanyo.pkl,PVforecast16,target_scaler_Sanyo.pkl,pkl,719,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,[],NO,UNKNOWN,Pickle was not deserialized during the read-only security-conscious audit.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\multi_horizon_20260312_140845\multi_horizon_results.csv,PVforecast16,multi_horizon_results.csv,csv,3398,55,10,"[""Dataset"", ""Horizon"", ""Horizon_hours"", ""Model"", ""R2"", ""RMSE"", ""MAE"", ""MAPE"", ""Params"", ""Train_time_s""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""Dataset"": 0.0, ""Horizon"": 0.0, ""Horizon_hours"": 0.0, ""MAE"": 0.0, ""MAPE"": 0.0, ""Model"": 0.0, ""Params"": 0.0, ""R2"": 0.0, ""RMSE"": 0.0, ""Train_time_s"": 0.0}",NO,NO,NO,NO,YES,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\multi_horizon_comparison.py""]",NO,WINDOWED,Window/prediction-oriented fields detected from content.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\multi_horizon_20260313_012441\multi_horizon_results.csv,PVforecast16,multi_horizon_results.csv,csv,731,11,10,"[""Dataset"", ""Horizon"", ""Horizon_hours"", ""Model"", ""R2"", ""RMSE"", ""MAE"", ""MAPE"", ""Params"", ""Train_time_s""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""Dataset"": 0.0, ""Horizon"": 0.0, ""Horizon_hours"": 0.0, ""MAE"": 0.0, ""MAPE"": 0.0, ""Model"": 0.0, ""Params"": 0.0, ""R2"": 0.0, ""RMSE"": 0.0, ""Train_time_s"": 0.0}",NO,NO,NO,NO,YES,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\multi_horizon_comparison.py""]",NO,WINDOWED,Window/prediction-oriented fields detected from content.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\optuna_v2_results_Sanyo_20260311_111717\optimization_history.csv,PVforecast16,optimization_history.csv,csv,1719,15,11,"[""trial"", ""value"", ""embed_dim"", ""num_heads"", ""aggregation_dim"", ""dropout"", ""tcn_num_layers"", ""tcn_base_channels"", ""lr"", ""weight_decay"", ""total_params""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""aggregation_dim"": 0.0, ""dropout"": 0.0, ""embed_dim"": 0.0, ""lr"": 0.0, ""num_heads"": 0.0, ""tcn_base_channels"": 0.0, ""tcn_num_layers"": 0.0, ""total_params"": 0.0, ""trial"": 0.0, ""value"": 0.0, ""weight_decay"": 0.0}",NO,NO,NO,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\optuna_optimization_v2.py""]",NO,UNKNOWN,No content-supported lineage level could be assigned.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\preprocessing_ablation_20260319_014843\actuals_Level_0_Raw_H48.npy,PVforecast16,actuals_Level_0_Raw_H48.npy,npy,1687616,8789,"{""actuals_Level_0_Raw_H48"": [8789, 48]}","[""actuals_Level_0_Raw_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Level_0_Raw_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\preprocessing_ablation_20260319_014843\actuals_Level_1_Basic_H48.npy,PVforecast16,actuals_Level_1_Basic_H48.npy,npy,722048,3760,"{""actuals_Level_1_Basic_H48"": [3760, 48]}","[""actuals_Level_1_Basic_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Level_1_Basic_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\preprocessing_ablation_20260319_014843\actuals_Level_2_wo_Nighttime_H48.npy,PVforecast16,actuals_Level_2_wo_Nighttime_H48.npy,npy,714752,3722,"{""actuals_Level_2_wo_Nighttime_H48"": [3722, 48]}","[""actuals_Level_2_wo_Nighttime_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Level_2_wo_Nighttime_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\preprocessing_ablation_20260319_014843\actuals_Level_3_wo_IForest_H48.npy,PVforecast16,actuals_Level_3_wo_IForest_H48.npy,npy,697472,3632,"{""actuals_Level_3_wo_IForest_H48"": [3632, 48]}","[""actuals_Level_3_wo_IForest_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Level_3_wo_IForest_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,YES,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\preprocessing_ablation_20260319_014843\actuals_Level_4_wo_KNN_H48.npy,PVforecast16,actuals_Level_4_wo_KNN_H48.npy,npy,690560,3596,"{""actuals_Level_4_wo_KNN_H48"": [3596, 48]}","[""actuals_Level_4_wo_KNN_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Level_4_wo_KNN_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\preprocessing_ablation_20260319_014843\actuals_Level_5_Full_H48.npy,PVforecast16,actuals_Level_5_Full_H48.npy,npy,690560,3596,"{""actuals_Level_5_Full_H48"": [3596, 48]}","[""actuals_Level_5_Full_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Level_5_Full_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\preprocessing_ablation_20260319_014843\preds_Level_0_Raw_H48.npy,PVforecast16,preds_Level_0_Raw_H48.npy,npy,1687616,8789,"{""preds_Level_0_Raw_H48"": [8789, 48]}","[""preds_Level_0_Raw_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Level_0_Raw_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\preprocessing_ablation_20260319_014843\preds_Level_1_Basic_H48.npy,PVforecast16,preds_Level_1_Basic_H48.npy,npy,722048,3760,"{""preds_Level_1_Basic_H48"": [3760, 48]}","[""preds_Level_1_Basic_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Level_1_Basic_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\preprocessing_ablation_20260319_014843\preds_Level_2_wo_Nighttime_H48.npy,PVforecast16,preds_Level_2_wo_Nighttime_H48.npy,npy,714752,3722,"{""preds_Level_2_wo_Nighttime_H48"": [3722, 48]}","[""preds_Level_2_wo_Nighttime_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Level_2_wo_Nighttime_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\preprocessing_ablation_20260319_014843\preds_Level_3_wo_IForest_H48.npy,PVforecast16,preds_Level_3_wo_IForest_H48.npy,npy,697472,3632,"{""preds_Level_3_wo_IForest_H48"": [3632, 48]}","[""preds_Level_3_wo_IForest_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Level_3_wo_IForest_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,YES,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\preprocessing_ablation_20260319_014843\preds_Level_4_wo_KNN_H48.npy,PVforecast16,preds_Level_4_wo_KNN_H48.npy,npy,690560,3596,"{""preds_Level_4_wo_KNN_H48"": [3596, 48]}","[""preds_Level_4_wo_KNN_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Level_4_wo_KNN_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\preprocessing_ablation_20260319_014843\preds_Level_5_Full_H48.npy,PVforecast16,preds_Level_5_Full_H48.npy,npy,690560,3596,"{""preds_Level_5_Full_H48"": [3596, 48]}","[""preds_Level_5_Full_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Level_5_Full_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\preprocessing_ablation_20260319_014843\preprocessing_ablation_results.csv,PVforecast16,preprocessing_ablation_results.csv,csv,871,6,10,"[""Level"", ""Label"", ""R2"", ""RMSE"", ""MAE"", ""MAPE"", ""val_loss"", ""train_time"", ""actual_epochs"", ""data_points""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""Label"": 0.0, ""Level"": 0.0, ""MAE"": 0.0, ""MAPE"": 0.0, ""R2"": 0.0, ""RMSE"": 0.0, ""actual_epochs"": 0.0, ""data_points"": 0.0, ""train_time"": 0.0, ""val_loss"": 0.0}",NO,NO,NO,NO,YES,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\preprocessing_ablation_experiment.py""]",NO,WINDOWED,Window/prediction-oriented fields detected from content.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\actuals_Autumn_H12.npy,PVforecast16,actuals_Autumn_H12.npy,npy,208496,4341,"{""actuals_Autumn_H12"": [4341, 12]}","[""actuals_Autumn_H12""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Autumn_H12"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\actuals_Autumn_H144.npy,PVforecast16,actuals_Autumn_H144.npy,npy,2485568,4315,"{""actuals_Autumn_H144"": [4315, 144]}","[""actuals_Autumn_H144""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Autumn_H144"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\actuals_Autumn_H24.npy,PVforecast16,actuals_Autumn_H24.npy,npy,416672,4339,"{""actuals_Autumn_H24"": [4339, 24]}","[""actuals_Autumn_H24""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Autumn_H24"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\actuals_Autumn_H36.npy,PVforecast16,actuals_Autumn_H36.npy,npy,624512,4336,"{""actuals_Autumn_H36"": [4336, 36]}","[""actuals_Autumn_H36""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Autumn_H36"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\actuals_Autumn_H48.npy,PVforecast16,actuals_Autumn_H48.npy,npy,832256,4334,"{""actuals_Autumn_H48"": [4334, 48]}","[""actuals_Autumn_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Autumn_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\actuals_Autumn_H96.npy,PVforecast16,actuals_Autumn_H96.npy,npy,1660544,4324,"{""actuals_Autumn_H96"": [4324, 96]}","[""actuals_Autumn_H96""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Autumn_H96"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\actuals_Spring_H12.npy,PVforecast16,actuals_Spring_H12.npy,npy,171392,3568,"{""actuals_Spring_H12"": [3568, 12]}","[""actuals_Spring_H12""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Spring_H12"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\actuals_Spring_H144.npy,PVforecast16,actuals_Spring_H144.npy,npy,2039744,3541,"{""actuals_Spring_H144"": [3541, 144]}","[""actuals_Spring_H144""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Spring_H144"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\actuals_Spring_H24.npy,PVforecast16,actuals_Spring_H24.npy,npy,342368,3565,"{""actuals_Spring_H24"": [3565, 24]}","[""actuals_Spring_H24""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Spring_H24"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\actuals_Spring_H36.npy,PVforecast16,actuals_Spring_H36.npy,npy,513200,3563,"{""actuals_Spring_H36"": [3563, 36]}","[""actuals_Spring_H36""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Spring_H36"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\actuals_Spring_H48.npy,PVforecast16,actuals_Spring_H48.npy,npy,683840,3561,"{""actuals_Spring_H48"": [3561, 48]}","[""actuals_Spring_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Spring_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\actuals_Spring_H96.npy,PVforecast16,actuals_Spring_H96.npy,npy,1363712,3551,"{""actuals_Spring_H96"": [3551, 96]}","[""actuals_Spring_H96""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actuals_Spring_H96"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\preds_Autumn_H12.npy,PVforecast16,preds_Autumn_H12.npy,npy,208496,4341,"{""preds_Autumn_H12"": [4341, 12]}","[""preds_Autumn_H12""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Autumn_H12"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\preds_Autumn_H144.npy,PVforecast16,preds_Autumn_H144.npy,npy,2485568,4315,"{""preds_Autumn_H144"": [4315, 144]}","[""preds_Autumn_H144""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Autumn_H144"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\preds_Autumn_H24.npy,PVforecast16,preds_Autumn_H24.npy,npy,416672,4339,"{""preds_Autumn_H24"": [4339, 24]}","[""preds_Autumn_H24""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Autumn_H24"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\preds_Autumn_H36.npy,PVforecast16,preds_Autumn_H36.npy,npy,624512,4336,"{""preds_Autumn_H36"": [4336, 36]}","[""preds_Autumn_H36""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Autumn_H36"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\seasonal_experiment_20260318_035019\preds_Autumn_H48.npy,PVforecast16,preds_Autumn_H48.npy,npy,832256,4334,"{""preds_Autumn_H48"": [4334, 48]}","[""preds_Autumn_H48""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""preds_Autumn_H48"": 0.0}",UNKNOWN,UNKNOWN,NO,NO,NO,UNKNOWN,[],NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
